    gam      rho      p        cp       t   ispfz     aefz   cffz
1.3194E+00   1.0825E+00   8.2222E+00   2.1197E+00   1.4804E+03 1.0011E+03   1.0000E+00   7.1518E-01
1.3095E+00   1.8033E+00   1.5858E+01   2.1709E+00   1.7139E+03 0.0000E+00   0.0000E+00   0.0000E+00
1.3193E+00   1.1317E+00   8.5960E+00   2.1197E+00   1.4804E+03 1.0011E+03   1.0000E+00   7.1517E-01
1.3095E+00   1.8817E+00   1.6547E+01   2.1709E+00   1.7140E+03 0.0000E+00   0.0000E+00   0.0000E+00
1.3193E+00   1.1809E+00   8.9698E+00   2.1197E+00   1.4805E+03 1.0011E+03   1.0000E+00   7.1517E-01
1.3095E+00   1.9601E+00   1.7237E+01   2.1710E+00   1.7140E+03 0.0000E+00   0.0000E+00   0.0000E+00
1.3193E+00   1.2301E+00   9.3436E+00   2.1198E+00   1.4806E+03 1.0011E+03   1.0000E+00   7.1516E-01
1.3094E+00   2.0385E+00   1.7926E+01   2.1710E+00   1.7141E+03 0.0000E+00   0.0000E+00   0.0000E+00
1.3193E+00   1.2792E+00   9.7173E+00   2.1198E+00   1.4806E+03 1.0011E+03   1.0000E+00   7.1516E-01
1.3094E+00   2.1168E+00   1.8616E+01   2.1710E+00   1.7142E+03 0.0000E+00   0.0000E+00   0.0000E+00
1.3193E+00   1.3284E+00   1.0091E+01   2.1198E+00   1.4807E+03 1.0011E+03   1.0000E+00   7.1515E-01
1.3094E+00   2.1952E+00   1.9305E+01   2.1710E+00   1.7142E+03 0.0000E+00   0.0000E+00   0.0000E+00
1.3193E+00   1.3776E+00   1.0465E+01   2.1198E+00   1.4808E+03 1.0011E+03   1.0000E+00   7.1515E-01
1.3094E+00   2.2735E+00   1.9995E+01   2.1710E+00   1.7143E+03 0.0000E+00   0.0000E+00   0.0000E+00
1.3193E+00   1.4268E+00   1.0839E+01   2.1198E+00   1.4808E+03 1.0011E+03   1.0000E+00   7.1515E-01
1.3094E+00   2.3519E+00   2.0684E+01   2.1711E+00   1.7144E+03 0.0000E+00   0.0000E+00   0.0000E+00
1.3192E+00   1.4759E+00   1.1213E+01   2.1199E+00   1.4809E+03 1.0011E+03   1.0000E+00   7.1514E-01
1.2976E+00   1.2078E+00   1.1032E+01   2.1200E+00   1.8785E+03 0.0000E+00   0.0000E+00   0.0000E+00
1.3064E+00   7.5711E-01   6.0055E+00   2.0728E+00   1.6314E+03 1.0180E+03   1.0000E+00   7.1122E-01
1.2976E+00   1.2833E+00   1.1721E+01   2.1200E+00   1.8785E+03 0.0000E+00   0.0000E+00   0.0000E+00
1.3064E+00   8.0442E-01   6.3808E+00   2.0728E+00   1.6315E+03 1.0180E+03   1.0000E+00   7.1122E-01
1.2976E+00   1.3588E+00   1.2411E+01   2.1200E+00   1.8786E+03 0.0000E+00   0.0000E+00   0.0000E+00
1.3064E+00   8.5173E-01   6.7562E+00   2.0728E+00   1.6315E+03 1.0180E+03   1.0000E+00   7.1122E-01
1.2976E+00   1.4343E+00   1.3100E+01   2.1201E+00   1.8786E+03 0.0000E+00   0.0000E+00   0.0000E+00
1.3064E+00   8.9905E-01   7.1317E+00   2.0728E+00   1.6315E+03 1.0180E+03   1.0000E+00   7.1120E-01
1.2976E+00   1.5097E+00   1.3789E+01   2.1201E+00   1.8786E+03 0.0000E+00   0.0000E+00   0.0000E+00
1.3064E+00   9.4637E-01   7.5071E+00   2.0728E+00   1.6316E+03 1.0180E+03   1.0000E+00   7.1120E-01
1.2976E+00   1.5852E+00   1.4479E+01   2.1201E+00   1.8786E+03 0.0000E+00   0.0000E+00   0.0000E+00
1.3064E+00   9.9368E-01   7.8824E+00   2.0728E+00   1.6316E+03 1.0180E+03   1.0000E+00   7.1120E-01
1.2976E+00   1.6607E+00   1.5168E+01   2.1201E+00   1.8787E+03 0.0000E+00   0.0000E+00   0.0000E+00
1.3064E+00   1.0410E+00   8.2578E+00   2.0728E+00   1.6316E+03 1.0180E+03   1.0000E+00   7.1120E-01
1.2976E+00   1.7361E+00   1.5858E+01   2.1201E+00   1.8787E+03 0.0000E+00   0.0000E+00   0.0000E+00
1.3064E+00   1.0883E+00   8.6332E+00   2.0728E+00   1.6316E+03 1.0180E+03   1.0000E+00   7.1120E-01
1.2976E+00   1.8116E+00   1.6547E+01   2.1201E+00   1.8787E+03 0.0000E+00   0.0000E+00   0.0000E+00
1.3064E+00   1.1356E+00   9.0085E+00   2.0728E+00   1.6317E+03 1.0180E+03   1.0000E+00   7.1120E-01
1.2976E+00   1.8871E+00   1.7237E+01   2.1201E+00   1.8787E+03 0.0000E+00   0.0000E+00   0.0000E+00
1.3064E+00   1.1829E+00   9.3839E+00   2.0729E+00   1.6317E+03 1.0180E+03   1.0000E+00   7.1120E-01
1.2976E+00   1.9626E+00   1.7926E+01   2.1201E+00   1.8788E+03 0.0000E+00   0.0000E+00   0.0000E+00
1.3064E+00   1.2302E+00   9.7593E+00   2.0729E+00   1.6317E+03 1.0180E+03   1.0000E+00   7.1119E-01
1.2976E+00   2.0380E+00   1.8616E+01   2.1201E+00   1.8788E+03 0.0000E+00   0.0000E+00   0.0000E+00
1.3064E+00   1.2775E+00   1.0135E+01   2.0729E+00   1.6317E+03 1.0180E+03   1.0000E+00   7.1119E-01
1.2975E+00   2.1135E+00   1.9305E+01   2.1201E+00   1.8788E+03 0.0000E+00   0.0000E+00   0.0000E+00
1.3064E+00   1.3248E+00   1.0510E+01   2.0729E+00   1.6317E+03 1.0180E+03   1.0000E+00   7.1119E-01
1.2975E+00   2.1890E+00   1.9995E+01   2.1201E+00   1.8788E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.3064E+00   1.3722E+00   1.0885E+01   2.0729E+00   1.6318E+03   1.0180E+03   1.0000E+00   7.1119E-01
1.2975E+00   2.2645E+00   2.0684E+01   2.1201E+00   1.8788E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.3064E+00   1.4195E+00   1.1261E+01   2.0729E+00   1.6318E+03   1.0180E+03   1.0000E+00   7.1119E-01
1.2876E+00   1.1752E+00   1.1032E+01   2.0744E+00   2.0257E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2956E+00   7.3595E-01   6.0273E+00   2.0309E+00   1.7673E+03   1.0301E+03   1.0000E+00   7.0787E-01
1.2876E+00   1.2486E+00   1.1721E+01   2.0744E+00   2.0258E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2956E+00   7.8193E-01   6.4040E+00   2.0309E+00   1.7674E+03   1.0301E+03   1.0000E+00   7.0787E-01
1.2876E+00   1.3220E+00   1.2411E+01   2.0744E+00   2.0258E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2956E+00   8.2790E-01   6.7808E+00   2.0309E+00   1.7675E+03   1.0301E+03   1.0000E+00   7.0787E-01
1.2876E+00   1.3954E+00   1.3100E+01   2.0745E+00   2.0259E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2956E+00   8.7388E-01   7.1575E+00   2.0309E+00   1.7675E+03   1.0301E+03   1.0000E+00   7.0787E-01
1.2876E+00   1.4688E+00   1.3789E+01   2.0745E+00   2.0259E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2956E+00   9.1986E-01   7.5342E+00   2.0309E+00   1.7676E+03   1.0301E+03   1.0000E+00   7.0786E-01
1.2876E+00   1.5423E+00   1.4479E+01   2.0745E+00   2.0260E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2956E+00   9.6583E-01   7.9109E+00   2.0309E+00   1.7676E+03   1.0301E+03   1.0000E+00   7.0786E-01
1.2876E+00   1.6157E+00   1.5168E+01   2.0745E+00   2.0260E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2956E+00   1.0118E+00   8.2876E+00   2.0309E+00   1.7676E+03   1.0301E+03   1.0000E+00   7.0786E-01
1.2876E+00   1.6891E+00   1.5858E+01   2.0745E+00   2.0261E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2956E+00   1.0578E+00   8.6644E+00   2.0310E+00   1.7677E+03   1.0301E+03   1.0000E+00   7.0786E-01
1.2876E+00   1.7625E+00   1.6547E+01   2.0745E+00   2.0261E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2956E+00   1.1038E+00   9.0411E+00   2.0310E+00   1.7677E+03   1.0302E+03   1.0000E+00   7.0786E-01
1.2876E+00   1.8359E+00   1.7237E+01   2.0745E+00   2.0262E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2956E+00   1.1497E+00   9.4178E+00   2.0310E+00   1.7678E+03   1.0302E+03   1.0000E+00   7.0786E-01
1.2876E+00   1.9093E+00   1.7926E+01   2.0745E+00   2.0262E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2956E+00   1.1957E+00   9.7945E+00   2.0310E+00   1.7678E+03   1.0302E+03   1.0000E+00   7.0786E-01
1.2876E+00   1.9827E+00   1.8616E+01   2.0745E+00   2.0262E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2956E+00   1.2417E+00   1.0171E+01   2.0310E+00   1.7678E+03   1.0302E+03   1.0000E+00   7.0786E-01
1.2876E+00   2.0561E+00   1.9305E+01   2.0745E+00   2.0263E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2956E+00   1.2876E+00   1.0548E+01   2.0310E+00   1.7679E+03   1.0302E+03   1.0000E+00   7.0786E-01
1.2876E+00   2.1295E+00   1.9995E+01   2.0745E+00   2.0263E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2956E+00   1.3336E+00   1.0925E+01   2.0310E+00   1.7679E+03   1.0302E+03   1.0000E+00   7.0786E-01
1.2876E+00   2.2030E+00   2.0684E+01   2.0745E+00   2.0263E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2956E+00   1.3796E+00   1.1301E+01   2.0310E+00   1.7679E+03   1.0302E+03   1.0000E+00   7.0785E-01
1.2793E+00   1.1519E+00   1.1032E+01   2.0334E+00   2.1574E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2865E+00   7.2082E-01   6.0458E+00   1.9932E+00   1.8895E+03   1.0388E+03   1.0000E+00   7.0504E-01
1.2793E+00   1.2239E+00   1.1721E+01   2.0334E+00   2.1575E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2865E+00   7.6583E-01   6.4236E+00   1.9932E+00   1.8896E+03   1.0388E+03   1.0000E+00   7.0504E-01
1.2793E+00   1.2958E+00   1.2411E+01   2.0334E+00   2.1576E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2865E+00   8.1084E-01   6.8015E+00   1.9932E+00   1.8897E+03   1.0388E+03   1.0000E+00   7.0504E-01
1.2792E+00   1.3677E+00   1.3100E+01   2.0335E+00   2.1577E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2865E+00   8.5585E-01   7.1794E+00   1.9932E+00   1.8898E+03   1.0388E+03   1.0000E+00   7.0503E-01
1.2792E+00   1.4397E+00   1.3789E+01   2.0335E+00   2.1579E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2865E+00   9.0085E-01   7.5573E+00   1.9932E+00   1.8899E+03   1.0388E+03   1.0000E+00   7.0503E-01
1.2792E+00   1.5116E+00   1.4479E+01   2.0335E+00   2.1580E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2865E+00   9.4586E-01   7.9351E+00   1.9933E+00   1.8900E+03   1.0389E+03   1.0000E+00   7.0503E-01
1.2792E+00   1.5835E+00   1.5168E+01   2.0335E+00   2.1581E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2865E+00   9.9087E-01   8.3130E+00   1.9933E+00   1.8901E+03   1.0389E+03   1.0000E+00   7.0503E-01
1.2792E+00   1.6554E+00   1.5858E+01   2.0335E+00   2.1581E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2865E+00   1.0359E+00   8.6909E+00   1.9933E+00   1.8902E+03   1.0389E+03   1.0000E+00   7.0503E-01
1.2792E+00   1.7274E+00   1.6547E+01   2.0335E+00   2.1582E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2865E+00   1.0809E+00   9.0688E+00   1.9933E+00   1.8903E+03   1.0389E+03   1.0000E+00   7.0503E-01
1.2792E+00   1.7993E+00   1.7237E+01   2.0335E+00   2.1583E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2865E+00   1.1259E+00   9.4467E+00   1.9933E+00   1.8904E+03   1.0389E+03   1.0000E+00   7.0502E-01
1.2792E+00   1.8712E+00   1.7926E+01   2.0335E+00   2.1584E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2865E+00   1.1709E+00   9.8245E+00   1.9933E+00   1.8904E+03   1.0389E+03   1.0000E+00   7.0502E-01
1.2792E+00   1.9431E+00   1.8616E+01   2.0335E+00   2.1585E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2865E+00   1.2159E+00   1.0202E+01   1.9933E+00   1.8905E+03   1.0390E+03   1.0000E+00   7.0502E-01
1.2792E+00   2.0151E+00   1.9305E+01   2.0335E+00   2.1585E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2864E+00   1.2609E+00   1.0580E+01   1.9933E+00   1.8905E+03   1.0390E+03   1.0000E+00   7.0502E-01
1.2792E+00   2.0870E+00   1.9995E+01   2.0335E+00   2.1586E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2864E+00   1.3059E+00   1.0958E+01   1.9933E+00   1.8906E+03   1.0390E+03   1.0000E+00   7.0502E-01
1.2792E+00   2.1589E+00   2.0684E+01   2.0336E+00   2.1586E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2864E+00   1.3509E+00   1.1336E+01   1.9933E+00   1.8907E+03   1.0390E+03   1.0000E+00   7.0502E-01
1.2721E+00   1.1353E+00   1.1032E+01   1.9964E+00   2.2753E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2787E+00   7.0991E-01   6.0616E+00   1.9591E+00   1.9994E+03   1.0449E+03   1.0000E+00   7.0262E-01
1.2721E+00   1.2062E+00   1.1721E+01   1.9965E+00   2.2756E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2787E+00   7.5421E-01   6.4404E+00   1.9591E+00   1.9996E+03   1.0449E+03   1.0000E+00   7.0261E-01
1.2721E+00   1.2770E+00   1.2411E+01   1.9965E+00   2.2758E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2787E+00   7.9851E-01   6.8193E+00   1.9592E+00   1.9998E+03   1.0450E+03   1.0000E+00   7.0261E-01
1.2721E+00   1.3478E+00   1.3100E+01   1.9965E+00   2.2760E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2787E+00   8.4281E-01   7.1982E+00   1.9592E+00   2.0000E+03   1.0450E+03   1.0000E+00   7.0260E-01
1.2721E+00   1.4187E+00   1.3789E+01   1.9965E+00   2.2762E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2787E+00   8.8710E-01   7.5771E+00   1.9592E+00   2.0002E+03   1.0451E+03   1.0000E+00   7.0260E-01
1.2721E+00   1.4895E+00   1.4479E+01   1.9965E+00   2.2764E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2787E+00   9.3140E-01   7.9559E+00   1.9592E+00   2.0004E+03   1.0451E+03   1.0000E+00   7.0260E-01
1.2721E+00   1.5604E+00   1.5168E+01   1.9966E+00   2.2766E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2787E+00   9.7569E-01   8.3348E+00   1.9592E+00   2.0005E+03   1.0451E+03   1.0000E+00   7.0260E-01
1.2721E+00   1.6312E+00   1.5858E+01   1.9966E+00   2.2767E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2787E+00   1.0200E+00   8.7137E+00   1.9593E+00   2.0007E+03   1.0451E+03   1.0000E+00   7.0259E-01
1.2720E+00   1.7020E+00   1.6547E+01   1.9966E+00   2.2769E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2787E+00   1.0643E+00   9.0926E+00   1.9593E+00   2.0008E+03   1.0452E+03   1.0000E+00   7.0259E-01
1.2720E+00   1.7728E+00   1.7237E+01   1.9966E+00   2.2770E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2787E+00   1.1086E+00   9.4715E+00   1.9593E+00   2.0010E+03   1.0452E+03   1.0000E+00   7.0259E-01
1.2720E+00   1.8437E+00   1.7926E+01   1.9966E+00   2.2772E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2787E+00   1.1528E+00   9.8503E+00   1.9593E+00   2.0011E+03   1.0452E+03   1.0000E+00   7.0259E-01
1.2720E+00   1.9145E+00   1.8616E+01   1.9966E+00   2.2773E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2786E+00   1.1971E+00   1.0229E+01   1.9593E+00   2.0012E+03   1.0452E+03   1.0000E+00   7.0258E-01
1.2720E+00   1.9853E+00   1.9305E+01   1.9966E+00   2.2774E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2786E+00   1.2414E+00   1.0608E+01   1.9593E+00   2.0013E+03   1.0453E+03   1.0000E+00   7.0258E-01
1.2720E+00   2.0561E+00   1.9995E+01   1.9966E+00   2.2775E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2786E+00   1.2857E+00   1.0987E+01   1.9593E+00   2.0014E+03   1.0453E+03   1.0000E+00   7.0258E-01
1.2720E+00   2.1270E+00   2.0684E+01   1.9967E+00   2.2776E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2786E+00   1.3300E+00   1.1366E+01   1.9594E+00   2.0015E+03   1.0453E+03   1.0000E+00   7.0258E-01
1.2660E+00   1.1235E+00   1.1032E+01   1.9630E+00   2.3811E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2721E+00   7.0208E-01   6.0752E+00   1.9282E+00   2.0983E+03   1.0491E+03   1.0000E+00   7.0052E-01
1.2659E+00   1.1935E+00   1.1721E+01   1.9630E+00   2.3815E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2720E+00   7.4586E-01   6.4550E+00   1.9283E+00   2.0987E+03   1.0492E+03   1.0000E+00   7.0051E-01
1.2659E+00   1.2636E+00   1.2411E+01   1.9631E+00   2.3819E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2720E+00   7.8963E-01   6.8347E+00   1.9283E+00   2.0990E+03   1.0493E+03   1.0000E+00   7.0051E-01
1.2659E+00   1.3336E+00   1.3100E+01   1.9631E+00   2.3822E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2720E+00   8.3340E-01   7.2145E+00   1.9283E+00   2.0994E+03   1.0493E+03   1.0000E+00   7.0050E-01
1.2659E+00   1.4036E+00   1.3789E+01   1.9631E+00   2.3825E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2720E+00   8.7717E-01   7.5942E+00   1.9284E+00   2.0997E+03   1.0494E+03   1.0000E+00   7.0050E-01
1.2659E+00   1.4737E+00   1.4479E+01   1.9631E+00   2.3828E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2720E+00   9.2094E-01   7.9740E+00   1.9284E+00   2.0999E+03   1.0494E+03   1.0000E+00   7.0049E-01
1.2659E+00   1.5437E+00   1.5168E+01   1.9632E+00   2.3831E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2720E+00   9.6470E-01   8.3537E+00   1.9284E+00   2.1002E+03   1.0495E+03   1.0000E+00   7.0049E-01
1.2659E+00   1.6137E+00   1.5858E+01   1.9632E+00   2.3834E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2719E+00   1.0085E+00   8.7335E+00   1.9284E+00   2.1004E+03   1.0495E+03   1.0000E+00   7.0048E-01
1.2658E+00   1.6838E+00   1.6547E+01   1.9632E+00   2.3836E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2719E+00   1.0522E+00   9.1132E+00   1.9285E+00   2.1007E+03   1.0496E+03   1.0000E+00   7.0048E-01
1.2658E+00   1.7538E+00   1.7237E+01   1.9632E+00   2.3839E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2719E+00   1.0960E+00   9.4930E+00   1.9285E+00   2.1009E+03   1.0496E+03   1.0000E+00   7.0048E-01
1.2658E+00   1.8238E+00   1.7926E+01   1.9632E+00   2.3841E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2719E+00   1.1397E+00   9.8727E+00   1.9285E+00   2.1011E+03   1.0496E+03   1.0000E+00   7.0047E-01
1.2658E+00   1.8938E+00   1.8616E+01   1.9633E+00   2.3843E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2719E+00   1.1835E+00   1.0252E+01   1.9285E+00   2.1013E+03   1.0497E+03   1.0000E+00   7.0047E-01
1.2658E+00   1.9638E+00   1.9305E+01   1.9633E+00   2.3845E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2719E+00   1.2272E+00   1.0632E+01   1.9285E+00   2.1015E+03   1.0497E+03   1.0000E+00   7.0047E-01
1.2658E+00   2.0338E+00   1.9995E+01   1.9633E+00   2.3847E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2719E+00   1.2710E+00   1.1012E+01   1.9286E+00   2.1016E+03   1.0497E+03   1.0000E+00   7.0047E-01
1.2658E+00   2.1038E+00   2.0684E+01   1.9633E+00   2.3849E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2719E+00   1.3147E+00   1.1392E+01   1.9286E+00   2.1018E+03   1.0498E+03   1.0000E+00   7.0046E-01
1.2606E+00   1.1152E+00   1.1032E+01   1.9326E+00   2.4759E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2662E+00   6.9657E-01   6.0871E+00   1.9001E+00   2.1873E+03   1.0519E+03   1.0000E+00   6.9869E-01
1.2606E+00   1.1847E+00   1.1721E+01   1.9327E+00   2.4765E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2662E+00   7.3996E-01   6.4676E+00   1.9002E+00   2.1878E+03   1.0520E+03   1.0000E+00   6.9869E-01
1.2605E+00   1.2542E+00   1.2411E+01   1.9327E+00   2.4771E+03   0.0000E+00   0.0000E+00   0.0000E+00
1.2662E+00   7.8335E-01   6.8481E+00   1.9002E+00   2.1884E+03   1.0521E+03   1.0000E+00   6.9868E-01
1.2605E+00   1.3236E+00   1.3100E+01   1.9328E+00   2.4776E+03   0.0000E+00   0.0000E+00   0.0000E+00
